27,27,28
24,24,4
27,27,14
31,31,6
22,22,36
34,34,19
22,22,12
26,26,20
21,21,35
31,31,33
25,25,21
22,22,23
22,22,18
31,31,22
23,23,14
24,24,17
16,16,31
28,28,9
28,28,15
27,27,15
23,23,21
27,27,33
23,23,28
19,19,12
25,25,21
28,28,17
20,20,20
25,25,21
23,23,9
21,21,8
23,23,31
23,23,13
24,24,30
25,25,16
26,26,29
26,26,17
26,26,4
36,36,17
22,22,19
24,24,16
24,24,17
21,21,12
26,26,9
18,18,6
27,27,9
31,31,10
30,30,37
27,27,15
25,25,5
21,21,14
