24,24,4
21,22,3
28,28,4
20,20,3
21,21,4
23,23,4
24,24,4
18,18,3
26,26,3
17,17,3
16,16,4
19,19,3
23,23,4
18,18,3
28,28,4
21,21,4
21,21,3
18,18,3
19,19,3
26,26,3
22,29,3
18,18,3
12,12,3
20,20,4
20,22,3
20,20,3
23,23,3
15,15,3
18,18,3
22,22,3
22,22,3
20,20,3
21,21,3
17,17,3
27,27,3
16,16,4
19,19,3
27,27,3
21,21,3
17,17,3
18,18,3
26,26,4
21,21,4
24,24,3
17,17,3
28,28,3
26,26,3
20,20,4
20,20,4
21,21,3
