42,42,1
47,47,1
47,47,1
41,41,1
47,47,1
49,49,1
45,45,1
44,44,1
46,46,1
49,49,1
48,48,1
45,45,1
49,49,1
48,48,1
48,48,1
44,44,1
49,49,1
46,46,1
47,47,1
50,50,1
47,47,1
46,46,1
43,43,1
49,49,1
49,49,1
46,46,1
47,47,1
43,43,1
46,46,1
48,48,1
50,50,1
47,47,1
48,48,1
50,50,1
44,44,1
43,43,1
45,45,1
48,48,1
49,49,1
50,50,1
50,50,1
45,45,1
50,50,1
48,48,1
49,49,1
48,48,1
48,48,1
46,46,1
47,47,1
48,48,1
