7,7,4
9,9,8
7,7,4
7,7,3
7,7,1
9,9,3
7,7,3
5,5,9
7,7,12
8,8,12
4,4,9
6,6,7
5,5,7
7,7,7
5,5,4
7,7,3
9,9,14
8,8,7
5,5,14
6,6,7
7,7,7
7,7,15
6,6,3
8,8,5
4,4,5
6,6,5
6,6,4
6,6,13
7,7,13
5,5,16
6,6,4
4,4,4
6,6,5
7,7,3
8,8,5
7,7,3
8,8,8
8,8,3
6,6,11
7,7,11
5,5,1
6,6,3
6,6,14
7,7,7
6,6,6
6,6,10
4,4,3
6,6,4
7,7,12
7,7,9
